pais,coordinates 
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55361111, 55.71583333]"
rusia,"[37.55372, 55.71577]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55372107, 55.71570937]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386514, 55.71573883]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
rusia,"[37.55386591, 55.71565318]"
