pais,coordinates 
rusia,"{u'type': u'Point', u'coordinates': [37.49701, 55.82695]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49718875, 55.82290628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49718875, 55.82290628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49728768, 55.82259683]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4975, 55.81916667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4975, 55.81916667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4977, 55.7438]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4977, 55.7438]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4977, 55.7438]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49790902, 55.6221183]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49808752, 55.818736]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49817435, 55.82059504]}"
rusia,"{u'type': u'Point', u'coordinates': [37.4984691, 55.81513784]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49861211, 55.60264774]}"
rusia,"{u'type': u'Point', u'coordinates': [37.49886, 55.749]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5, 55.6167]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5002, 55.7918]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50027778, 55.67694444]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50047, 55.64428]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5007759, 55.7195686]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50138889, 55.74944444]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50138889, 55.74944444]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5039, 55.8054]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50464, 55.73069]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50464, 55.73069]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50464, 55.73069]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50464, 55.73069]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5049, 55.8191]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5049, 55.8191]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5049, 55.8191]}"
rusia,"{u'type': u'Point', u'coordinates': [37.505, 55.651]}"
rusia,"{u'type': u'Point', u'coordinates': [37.505, 55.651]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5063499, 55.80843573]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50666667, 55.73166667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50666667, 55.73166667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50666667, 55.73166667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50666667, 55.73166667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50715256, 55.94016368]}"
rusia,"{u'type': u'Point', u'coordinates': [37.507858, 55.936527]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50811, 55.80185]}"
rusia,"{u'type': u'Point', u'coordinates': [37.50976254, 55.95411941]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51065077, 55.6159172]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5107979, 55.95356263]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51085, 55.79483]}"
rusia,"{u'type': u'Point', u'coordinates': [37.511113, 55.857634]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5116665, 55.9554885]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5116665, 55.9554885]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5116665, 55.9554885]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5116665, 55.9554885]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5116665, 55.9554885]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51177638, 55.80792355]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5125, 56.965]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51256, 55.70433]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5133, 55.9297]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51352, 55.54122]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5147, 55.2758]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51527778, 55.80472222]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5153699, 55.7976664]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51559856, 55.96070432]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51611918, 55.70719793]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.70666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51666667, 55.73611111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51675977, 55.73526593]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517293, 55.366897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517664, 55.586472]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517664, 55.586472]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517664, 55.586472]}"
rusia,"{u'type': u'Point', u'coordinates': [37.517664, 55.586472]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51859, 55.82726]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51920693, 55.62793769]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51943067, 55.79745816]}"
rusia,"{u'type': u'Point', u'coordinates': [37.51974377, 55.96207055]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52037035, 55.96084866]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52037035, 55.96084866]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52037035, 55.96084866]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52037035, 55.96084866]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52037035, 55.96084866]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5204, 55.7584]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52055553, 56.35247699]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52062073, 56.35243202]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5206215, 56.35240989]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52062332, 56.35243127]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52063667, 56.3524513]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52077818, 55.63284134]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52077818, 55.63284134]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52083333, 55.79833333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5215, 55.80859]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52224, 55.961906]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52292616, 55.77876365]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52322045, 55.78172578]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52322938, 55.78172642]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52323364, 55.78172616]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52323492, 55.78172905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52347112, 55.77719453]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52358795, 55.92792315]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52363205, 55.97672783]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52412, 55.81035]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52449175, 56.35049589]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52457, 55.96055]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5253299, 55.76571]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52541951, 55.96399248]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52541951, 55.96399248]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52541951, 55.96399248]}"
rusia,"{u'type': u'Point', u'coordinates': [37.525765, 55.838384]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5261, 55.3122]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5261, 55.3122]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5261, 55.3122]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5265678, 55.8171386]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5265744, 55.8171293]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52666303, 55.81784765]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5269318, 55.4584854]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52697945, 55.75822495]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52748012, 55.61102521]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52860209, 55.79012694]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52885, 55.8003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52885, 55.8003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52885, 55.8003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52890024, 55.66746011]}"
rusia,"{u'type': u'Point', u'coordinates': [37.52947128, 55.64127611]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53061, 55.88893]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53067788, 55.72233659]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5308693, 55.79060061]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53129244, 55.7903284]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53131428, 55.79033735]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53158212, 55.74114263]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5319, 55.8018]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53241, 55.76612]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53242872, 55.72828626]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5325193, 55.69950905]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53278401, 55.64055162]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53301419, 55.79039037]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5331526, 55.79019495]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5331526, 55.79019495]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53317319, 55.79027601]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53317319, 55.79027601]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53323677, 55.64044978]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53333333, 56.35]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53336169, 55.74941329]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53336169, 55.74941329]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53336169, 55.74941329]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5333838, 55.839859]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5336, 55.3608]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5336, 55.3608]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53373201, 55.68286074]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5337978, 55.79067054]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53396758, 55.74985879]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53402775, 55.74935171]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53402775, 55.74935171]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53402775, 55.74935171]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53442285, 55.60597442]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5345094, 55.73971991]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53453255, 55.7491926]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53453255, 55.7491926]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53457, 55.75002]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53468455, 55.74725446]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53475671, 55.69333569]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53491689, 55.69263262]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53526453, 55.69211317]}"
rusia,"{u'type': u'Point', u'coordinates': [37.535394, 55.743456]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53573816, 55.61014662]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53586292, 55.83530112]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53592494, 55.74800917]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53594916, 55.61008524]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53637833, 55.706075]}"
rusia,"{u'type': u'Point', u'coordinates': [37.536667, 55.865278]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53694444, 55.74666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53694444, 55.74666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53694444, 55.74666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53694444, 55.74666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53702, 55.74942]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53702, 55.74942]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53702, 55.74942]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53717598, 55.74925925]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5374939, 55.74765091]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5374939, 55.74765091]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5374939, 55.74765091]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5374939, 55.74765091]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53751758, 55.74762774]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5377512, 55.75006212]}"
rusia,"{u'type': u'Point', u'coordinates': [37.5377512, 55.75006212]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53782, 55.79696]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538611, 55.748889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53870019, 55.74849923]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53874, 55.74894]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53877358, 55.74906507]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.538973, 55.707225]}"
rusia,"{u'type': u'Point', u'coordinates': [37.539, 55.6839]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53907, 55.74775]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
rusia,"{u'type': u'Point', u'coordinates': [37.53908157, 55.70733636]}"
